tweet,sentiment
the weeknd and ed sheeran mixed together is the 8th wonder of the world,positive
"ma is disappointed i didn't take her to the ""gay festival thing"" last sat. she forgot i was working...sooo, probably should have her checked",negative
haven't been to my friday class yet but i seen that shit and pretty girls are in it so it's gucci,negative
rousey vs holm moved to nov. 14 in australia. the ufc is going for their attendance record.,neutral
oh wow... rousey fight moving to november against holly holm. didn't wanna keep her on the shelf too long.,neutral
"yeah, i think i want a seth rollins shirt. cuz that's what champions do. his 1st-x-men-movie-costume pants wouldn't hurt, either.",positive
seeing big green tractor be performed by jason aldean tonight threw it back to 7th grade homeroom with,positive
"sigh. not really huge news in my opinion, but don't get me wrong i'm excited for rousey & holm in australia and seeing it sooner than jan 2.",positive
"u2 - concert in the park.. long week, chillin' with the family. 10th grade flashback.",positive
working these 11 a days lol about too pay off it's al.out time ps4 should be in the spot this thursday,neutral
wow! rousey vs. holm moved to same night as lawler vs condit in australia. is going to be nuts nov 14!,positive
i was made for loving you even though we may be hopeless hearts just passing through tori kelly ft. ed sheeran,neutral
"if rousey's fighting in oz, that mean i can be out & about on a 'pretty nice little saturday' of errands as white brahs twitter slobber?",neutral
so it's totally possible rousey wins quickly in november (as usual) then headlines the vegas january 2nd card.,neutral
"rousey will now defend her title against holly holm in the main event of ufc 193, which takes place nov. 14 at etihad stadium in australia.",neutral
"i miss our ""go to dunkin after work on friday night and complain about customers and work"" sessions at dunkin",neutral
2nd person didn't respond. zayn is gone but do u want calum?,neutral
may allah azwajal bless. you and your generations past and future.. wouldn't you agree islam is a religion of thinkers?,positive
i had a dream that brock lesnar won the 3rd annual because he f5d everyone. i woke up hoping it wasn't a dream.,positive
horror game knock knock creeps to ps4 on september 10: a game created as the result of a mysterious email...,neutral
katy perry keeps effortlessly cool in flowing boho tie-dye dress in nyc: she may have sung about being a calif...,positive
i've never ever won a radio contest before & shawn never does them when he's in california so seeing him tomorrow makes me so happy,positive
i didn't watch it like i'm watching naruto but have i sat & watched some episodes? yes,neutral
gucci bags shadow fearlessness february obtain the dyad your idiosyncratic trendy reckoning until artist spark...,neutral
"it is, we may note, the goodness and loving-kindness of god our savior that is the true model for christians in our daily lives",positive
you know you're officially into kpop when you spend your saturday watching the documentaries in between homework lol,positive
i just got a john cena vine sent to me at 12:08 on a friday what a life i lead,positive
david wright went 2-for-5 with two singles and a run scored in friday's 10-inning loss to the red sox,neutral
i'm seeing foo fighters at wrigley field tomorrow but it's supposed to rain all day what the fuck,negative
is anybody going to the radio station tomorrow to see shawn? me and my friend may go but we would like to make new friends/meet there (:,positive
q:in which year badr the 1st battle in the history of islam was fought? a. 624 ad b. 620 ad c. 626 ad answer a 624 ad,neutral
so glad they are bringing angela back. this makes me happy i just hope shawn and angela get their 2nd chance,positive
my liver needs a rest. i'm going to the foo fighters concert tomorrow. lol,neutral
"friday night... listening ""cameron dallas"" by shawn mendes while you are imegine if cameron dallas is your boyfriend",neutral
"idk, seems like there r plenty of rousey fans & not just in the us. they may not be ufc fans but they'll pay big $$$ 2 see her.",positive
i did laundry and didn't lose a single sock in the process and they moved the rousey v. holm fight to nov 14. today is a good day!!!!!,positive
i'm about that xbox life fam. but i'm thinking about finding a deal for a ps4 on black friday. you?,neutral
tomorrow afternoon let's do raiding with subs on ps4. have not raided all week. links to follow in the morning.,neutral
"i feel like just yesterday louis was 18, and harry, niall,liam, and zayn were 16",neutral
by referring& listening& asking questions to dr zakir naik sb.it may helps you to wash away your misconceptions about islam.,neutral
foo fighters - my hero dedicated to the crusaders last drive............. that's what friday night's all about dog!!!,positive
frank ocean is like monday and the weeknd is like friday nobody wants monday's.,negative
"made my own naruto clan, it is called ""ankoku clan"". may i have it registered?",neutral
i'm still sad that shawn is coming tomorrow and im not going ):,negative
"[ ] white sox on wrong page, no matter the chapter (sat, 29 aug 2015 00:30:45 est)",negative
you all have nothing to do in islam......may allah (swt) keep misguiding you inshallah.,negative
just want to do et by katy perry for one freestyle friday,positive
"james: ""why can't big brother just throw us a coup d'etat?"" meg: ""seriously!"" james: ""...and on thursday we'll have the last laugh.""",neutral
aaah i just noticed that shawn will only be two hours away from me tomorrow,positive
alright. guess i'll watch it tomorrow then. is ice cube in it?,positive
gucci trousers coconscious desire november extend the biform thine life advanced dispersion headed for no orga...,neutral
its a muslim youth. . don't forget the power of muslims. . we proud our country. .....,positive
first we got doniya and now trisha. i'm waiting for zayn with waliyha and yasser so i can fly my ass to thee sun.,neutral
"the rousey fight got pushed up to november... still time for holm to fake an injury, before ronda injures her",neutral
"up front kawaguchi, sukuraman, and kane will be inserted in the line-up tomorrow night",neutral
friday night and i'm just chillen eating dunkin with jay waiting to see mars,neutral
