tweet,sentiment
"it's already the home of the star tours attraction, it's where they hold star wars weekends every may, so why not? ...",neutral
"threshold's new video for """"staring at the sun"""", which was selected from a fan video contest.",positive
"blackpool illuminations on a sunday night, you gotsta!",positive
taking it down to the wire with deciding how to interview dr bill sysak out at stone brewing tomorrow. i want to...,positive
orange horizon when the sun is coming up but dark eerie sky? welcome to raccoon city,positive
"wow, what's good time last night!!! love the old skool jams! today i rest... tomorrow back to the kee to bala...",positive
the living earth festival is going to be pretty sweet!! if you're in the dc area be sure to stop by the american indian smithsonian tomorrow,positive
"obama, merkel, hollande and others are headed to lough erne for the g8 in june - huge story. i'll have more on in a few minutes",neutral
i just removed kenny lofton from my hall of fame vote. taking his place: todd walker. the slightly better-than-average 2nd baseman.,neutral
yup just rsvp'd to see catelynn and tyler from teen mom on thursday...,positive
pratchett rocks. he's always 1st choice for britlit kids picking 1st book for reading club,positive
very excited about roskilde festival tomorrow! on pavillion stage at 7.30pm,positive
gotta make my dinner run before my abc sunday lineup starts...,neutral
"mysa has closed the laurel point fields, due to the weather conditions. all sessions there on monday are canceled. :(",negative
we just received more tickets for blue rodeo at the kee to bala saturday may 19th and sunday may 20th. tickets...,neutral
- the sun is shinning so happy nurses day!,positive
rndm has a beef with canada. tonight in montreal . tomorrow night ottawa commons theatre,neutral
back in the air chair tomorrow as hot jam media's hot jam with suzanne returns from 11am-1pm with a tweak! the...,neutral
mehdi hasan will be debating the issue of drones on sunday live in a few minutes,neutral
why is copper river salmon some of the best fish in the world? find out may 26,neutral
keep thinking its tuesday & get excited because styled to rock will be on then i realise it's only monday & i have to wait till tomorrow:(((,negative
10.10.12: my 1st encounter with snow at jungfraujoch. bad weather today in interlaken,negative
"after sat nights game on whk 1420, is on with us, plus we have tickets to the next home game to give away! rt?",positive
happy birthday i got you a red letter day once in a life time fishing trip on lough erne. mon round and get it.,positive
"baha , as if i'm singing in front of people at bluesfest tomorrow ! everyone is going to be so great!",positive
thursday night features with a bonus! its the end of copper river salmon season so get it while you still can:...,positive
happy september 28th! - midorilied: aka: the day raccoon city was fucked have a good night.,positive
good day? you still at lechlade tomorrow?,positive
"get well soon, danee :) take a rest well tonight! hope tomorrow will be a good day for you \(^-^ )/ hwaiting~~",positive
sunday november 11 join me in st petersburg for the faerie and earth festival. i will be painting live all day....,positive
yeah and the course is full now! i have to wait and see if someone doesnt enrole tomorrow then i get their place!,neutral
omigod im so fuckin sick of this family. why the hell r u inviting us to ur house ruining my saturday when ur kids arent even gonna be here!,negative
climbing mount snowdon tomorrow. any idea what the weather will have in store for us??,neutral
i may cover the eagles of death metal next.........because yeahhhh,positive
photo: tomorrow i go back to work after the roskilde festival. life goes on. nevver:,neutral
we are working hard to fix the motor so we can race for the 1st time at eldora speedway for the kings royal. hope to see you there,positive
"it all began as an ordinary day in september... an ordinary day in raccoon city, a city controlled by umbrella.",neutral
where have you been since 5th grade? - sandra to maite,neutral
defending the production of sustainable cotton for african countries: interlaken 8 october 2012. mr. s...,positive
finally watched pll halloween episode. will now watch gossip girl then 90210. homework day tomorrow!!,neutral
"russmalone has a late shout out and thanks to the grizzlies, plans to be at maverik center on friday as usual !!",positive
end of an era.... i'm leaving hampstead theatre after 3.5 years at the end of august to go on tour as technical manager on the ladykillers!,neutral
"awww man, great yorkshire show has got cancelled. what are we going to do tomorrow now?",negative
"every june 13th is matt cain day. mayor ed lee is goofy, but he got that right. and all my future votes.",neutral
"low shot from 18 yds by weissenhofer, but it rolls harmless to the right of the post. 31st minute. still 1-0 red stars.",neutral
"going to barbarians at the gates: paintings ... at dac gallery on tue, oct 16",neutral
there is still time to get over to the gin mill in northampton-week 6 qualifying round thursday night! and facebook!,positive
"to my dc friends! saturday is the living earth festival including an organic farmer's market, native american...",positive
"some """"baby boom"""" with diane keaton and corn flakes - happy monday!",positive
5th grade alps students encouraged their peers to donate halloween candy for the halloween candy buy back...,positive
make sure you tune in to skyliving tomorrow at 9pm if you live in the uk to catch 's new fashion show 'styled to rock',neutral
nice to see ironman wales made the top five bike course list,positive
kiryu made an appearance in sega's binary domain... i may have to play the game now...,positive
"if you are planning on attending phoenix comicon later in may, you'll want to get your discounted ticket today...",positive
"catelynn and tyler are speaking tuesday, the 9th at 8:30 pm, in the south ballroom of the bernhard center. fo' free!",positive
"next thirst, fri, sat nights will be here. original signed pic on the agora office wall",neutral
can. i keep in my perut k? btw you should come to hat yai fri-sun short getaway. not bad y'know,positive
"after arsenal sell song to barcelona we may as well sell vermalen,give szczesny away on a free and make sure our complete spine has gone.",negative
"yeah honestly, going up to see my gran plus my cousin got tickets for the edinburgh derby on sunday. yeah course you can",positive
