tweet,sentiment
kicking off this monday with a catering order for real time with bill maher! check out our catering menu at...,positive
the only thing i looked forward to at wwa was c'mon c'mon,positive
"rebecca black's """"friday"""" is still at the top of my playlist.",positive
: lebron james now playing for lsu.... in the background said he's a 6th year senior,neutral
because he didn't warrant a higher pick while at michigan. look at russell wilson i think he was taken in the 4th,negative
i really don't see what you see in vettel... care to share. the guy may be 4 time wdc but he's not that great,negative
"guys there's a chance i might go back to the stadium where wwat was in, next saturday! it's not confirmed yet but i hope i can go!",positive
i think i'll do a niall spam now but that will be the last one for tonight i'll continue with liam and zayn tomorrow,neutral
redskins might make jake locker look like dan marino this sunday,neutral
coach presents... an21 friday 21 november 2014. in association with ace of clubs. support from hix and niall...,positive
i couldn't remember if the boys did c'mon c'mon on wwa tour then i remember shouting out the lyrics when people didn't know what song it was,negative
leaving disneyland after only an hour to buy impromptu floor seats to the show in la on niall's 21st birthday,neutral
he may not be preaching it but it is the result of him appearing on shows like bill maher. this itself is dangerous.,negative
redskins see a titan opportunity this weekend: the redskins know sunday's game against the 2-4 tennessee titan...,positive
bulls came back butler went crazy in the 4th,positive
"well it's been 13 years since 9/11, the day all our 1st responders rushed into action and got all the saudis out of the country bill maher",neutral
it's mean girls appreciation day! it's october 3rd! that's the day aaron samuels asked me what day it was...oh i...,positive
"cowboys finna get the 2nd round pick back, bruce carter, josh brent, and anthony spencer slowly comin back, the best is yet to come",positive
seeing gone girl for the 3rd time 85% because i'm obsessed with the movie 15% because i'm obsessed with ben affleck,positive
if i was cadi and aaron samuels asked me what day it is i would probably say october 29th or something because i never know what day it is.,neutral
word on the street is that ben affleck will be at rick's tomorrow night.,neutral
going to the bat centre on thursday night and being a zombie at school the next day. best!,positive
icymi: several big-time lsu recruits highlight the expected visitor list for saturday's game against kentucky (free),neutral
tomorrow is the only day i will ever wish i went to msu.. & it is only because of the possibility of seeing ben affleck,positive
i'm going to be soo tired when i wake up tomorrow and i have to be at school tomorrow early i want to kms,negative
"open at 6pm tonight, 1pm sat & 6pm sunday - now, where's my red bull??",neutral
when does the wwa film come out in december,neutral
i'm from holland! jamming on steal my girl after the wwa movie on sunday,neutral
so my dad is watching bill maher and the woman speaking has in my opinion to be the 1st woman president,positive
"thought ben affleck played """"schlubby"""" well in gone girl, he may give russell crowe a run for his money in that dept...",positive
"since my mom bought me my wwa ticket, i have to get her really good christmas and birthday gifts this december. it needs to be the best",positive
no it's a redskins game dec 20th. but i wanna go to the redskin and cowboys game too,neutral
so the real question here is...is ben affleck coming to the camp out tomorrow or nah?,neutral
ohhh just realize something because of u.. my bday in on the 18th so that's means a supernatural episode for my bday!,positive
world series tuesday. i like the giants but i'm rollin with the royals in 6.,positive
who wants to meet the bulls tomorrow got tickets. let me know asap!!!,positive
good luck to our boys tomorrow as they take on the bulls in the currie cup semi finals. you have already made us...,positive
fav. and i might bring you a red bull tomorrow.,positive
"just watched wwat concert film!! very excited! sooo amazing;) i'll go to the theater tomorrow,too!cant wait!!love you niall!",positive
"niall, i got on the road again tour 2015 in osaka next february 25th ticket so can't wait to see you:-) follow me",positive
the bullpen's impression of 7th inning kershaw was spot on tonight,positive
$lake 3 day rule applies for bulls and bears on momo runs. lake 3 red days = discount expect a big push tomorrow,neutral
"i see you """"love"""" brady 2nite. love him more than russell wilson on sunday? i """"hate"""" that i keep picking the wrong option!",positive
you know it's friday when rebecca black comes on the radio,neutral
brady in the pouring rain tonight or russell wilson in the friendly ed jones dome sunday?,neutral
"the interview in the wwat film may be my favorite ever, they were just so relaxed and themselves",positive
some times on friday i'm still compelled to sing a little rebecca black. just 'cause.,neutral
movie star ben affleck adresses michigan state football team at spartans' thursday practice: parts of the mich...,neutral
"ready to hit this friday morning t/p. always think of it this way, bulls make money,and bears make money.",neutral
"my edition of cady's and aaron samuels' encounter: on october 8th, he asked me if he was doing the lab correctly. i said no.",neutral
i couldn't go watch the wwa film cause the 11th was my birthday and i'm sad because of this.,negative
on a scale of 1 to rebecca black how happy are you that it's friday,neutral
"i dont know but horan is my bae?;$ nialler! x so everybody,i will getting married with niall on 24 january 2015 :) xx *justkidd.",positive
"sam harris isn't liberal. he may think he is, but that's the same as bill maher thinking he's funny.",neutral
